"Xarxa","Date","status","Long_","Lat","Year"
"vodafone","21/12/2019","0",2.0538,41.47209,"2019"
"vodafone","21/12/2019","0",2.05468,41.47244,"2019"
"vodafone","21/12/2019","0",2.05447,41.47255,"2019"
"vodafone","21/12/2019","0",2.05401,41.47306,"2019"
"vodafone","21/12/2019","0",2.05372,41.47269,"2019"
"vodafone","21/12/2019","0",2.05416,41.47315,"2019"
"vodafone","21/12/2019","0",2.05412,41.47263,"2019"
"vodafone","21/12/2019","0",2.05318,41.4755,"2019"
"vodafone","21/12/2019","0",2.05394,41.47239,"2019"
"vodafone","21/12/2019","0",2.0542,41.47239,"2019"
"vodafone","21/12/2019","0",2.05446,41.47259,"2019"
"vodafone","21/12/2019","0",2.05406,41.4728,"2019"
"vodafone","21/12/2019","0",2.05399,41.47246,"2019"
"vodafone","21/12/2019","0",2.05399,41.47223,"2019"
"vodafone","21/12/2019","0",2.05411,41.47198,"2019"
"vodafone","21/12/2019","0",2.05391,41.47285,"2019"
"vodafone","21/12/2019","0",2.05396,41.47254,"2019"
"vodafone","21/12/2019","0",2.05425,41.47237,"2019"
"orange","21/12/2019","0",2.13741,41.37869,"2019"
"orange","21/12/2019","0",2.13797,41.3773,"2019"
"orange","21/12/2019","0",2.1376,41.37853,"2019"
"vodafone","21/12/2019","0",2.05377,41.47245,"2019"
"orange","21/12/2019","0",2.17033,41.4073,"2019"
"movistar","21/12/2019","0",2.09787,41.32092,"2019"
"orange","21/12/2019","0",2.13769,41.37878,"2019"
"vodafone","21/12/2019","0",2.05402,41.47267,"2019"
"orange","21/12/2019","0",2.13788,41.37865,"2019"
"orange","21/12/2019","0",2.13769,41.37884,"2019"
"movistar","20/12/2019","0",2.14255,41.38866,"2019"
"movistar","20/12/2019","0",1.10153,41.14536,"2019"
"movistar","20/12/2019","0",1.72886,41.2228,"2019"
"vodafone","20/12/2019","0",2.05423,41.47282,"2019"
"movistar","20/12/2019","0",2.00915,41.57369,"2019"
"movistar","20/12/2019","0",2.38086,41.49885,"2019"
"movistar","20/12/2019","0",0.60876,41.70118,"2019"
"movistar","20/12/2019","0",2.14275,41.38833,"2019"
"movistar","20/12/2019","0",2.14258,41.38856,"2019"
"orange","20/12/2019","0",1.29475,41.12853,"2019"
"orange","20/12/2019","0",1.29471,41.12851,"2019"
"movistar","20/12/2019","0",2.00918,41.57368,"2019"
"orange","20/12/2019","0",2.09785,41.32086,"2019"
"movistar","20/12/2019","0",1.10151,41.14538,"2019"
"movistar","20/12/2019","0",2.14206,41.38844,"2019"
"movistar","20/12/2019","0",2.14269,41.38853,"2019"
"movistar","20/12/2019","0",0.59586,41.69566,"2019"
"movistar","20/12/2019","0",0.59572,41.69585,"2019"
"movistar","20/12/2019","0",0.59601,41.69559,"2019"
"movistar","20/12/2019","0",2.16508,41.42537,"2019"
"orange","20/12/2019","0",2.0974,41.32123,"2019"
"movistar","20/12/2019","0",2.25805,41.9308,"2019"
"yoigo","20/12/2019","0",2.09821,41.32104,"2019"
"yoigo","20/12/2019","0",2.09821,41.32101,"2019"
"yoigo","20/12/2019","0",2.09842,41.32092,"2019"
"yoigo","20/12/2019","0",2.09802,41.32107,"2019"
"yoigo","20/12/2019","0",2.03013,41.35221,"2019"
"movistar","20/12/2019","0",0.61328,41.61099,"2019"
"movistar","20/12/2019","0",2.1654,41.42536,"2019"
"movistar","20/12/2019","0",2.38081,41.49883,"2019"
"orange","20/12/2019","0",2.01244,41.55485,"2019"
"movistar","20/12/2019","0",0.61338,41.61093,"2019"
"movistar","20/12/2019","0",2.70405,41.64232,"2019"
"movistar","20/12/2019","0",2.70396,41.64213,"2019"
"orange","20/12/2019","0",2.08317,41.32222,"2019"
"orange","20/12/2019","0",2.08326,41.3219,"2019"
"orange","20/12/2019","0",2.29017,41.62928,"2019"
"yoigo","20/12/2019","0",2.09798,41.32024,"2019"
"yoigo","20/12/2019","0",2.09835,41.32101,"2019"
"yoigo","20/12/2019","0",2.09803,41.32119,"2019"
"yoigo","20/12/2019","0",2.09787,41.32089,"2019"
"orange","20/12/2019","0",2.29004,41.62911,"2019"
"orange","20/12/2019","0",2.28984,41.62928,"2019"
"movistar","20/12/2019","0",2.70397,41.64209,"2019"
"orange","20/12/2019","0",2.09776,41.32087,"2019"
"orange","20/12/2019","0",2.28993,41.62929,"2019"
"orange","20/12/2019","0",2.28972,41.62944,"2019"
"movistar","20/12/2019","0",2.70417,41.64223,"2019"
"orange","20/12/2019","0",1.2947,41.12855,"2019"
"movistar","20/12/2019","0",2.70409,41.64283,"2019"
"orange","20/12/2019","0",1.29478,41.12834,"2019"
"orange","20/12/2019","0",2.2899,41.62916,"2019"
"movistar","20/12/2019","0",2.7039,41.64218,"2019"
"orange","20/12/2019","0",1.29456,41.12861,"2019"
"vodafone","20/12/2019","0",2.97946,42.26549,"2019"
"orange","20/12/2019","0",2.28973,41.62935,"2019"
"orange","20/12/2019","0",2.28993,41.62922,"2019"
"movistar","20/12/2019","0",2.1984,41.40102,"2019"
"vodafone","20/12/2019","0",2.18586,41.40938,"2019"
"movistar","20/12/2019","0",2.19912,41.40168,"2019"
"movistar","20/12/2019","0",2.24796,41.58917,"2019"
"movistar","20/12/2019","0",2.25406,41.59029,"2019"
"movistar","20/12/2019","0",2.25702,41.58795,"2019"
"movistar","20/12/2019","0",2.25389,41.58124,"2019"
"movistar","20/12/2019","0",2.24845,41.57312,"2019"
"movistar","20/12/2019","0",2.24262,41.56749,"2019"
"movistar","20/12/2019","0",2.23883,41.5638,"2019"
"movistar","20/12/2019","0",2.23878,41.56114,"2019"
"movistar","20/12/2019","0",2.23979,41.55907,"2019"
"movistar","20/12/2019","0",2.24056,41.5563,"2019"
"movistar","20/12/2019","0",2.24005,41.5536,"2019"
"movistar","20/12/2019","0",2.22935,41.54254,"2019"
"movistar","20/12/2019","0",2.21621,41.52717,"2019"
"movistar","20/12/2019","0",2.20623,41.51257,"2019"
"movistar","20/12/2019","0",2.20031,41.50584,"2019"
"movistar","20/12/2019","0",2.189,41.49061,"2019"
"movistar","20/12/2019","0",2.18303,41.47546,"2019"
"movistar","20/12/2019","0",2.17955,41.46441,"2019"
"movistar","20/12/2019","0",2.18845,41.45612,"2019"
"movistar","20/12/2019","0",0.60814,41.70095,"2019"
"movistar","20/12/2019","0",0.60825,41.70113,"2019"
"movistar","20/12/2019","0",1.10151,41.14536,"2019"
"yoigo","20/12/2019","0",2.09835,41.32061,"2019"
"movistar","20/12/2019","0",2.00918,41.57368,"2019"
"movistar","20/12/2019","0",0.60806,41.70094,"2019"
"movistar","20/12/2019","0",0.60811,41.70087,"2019"
"movistar","20/12/2019","0",0.60851,41.70112,"2019"
"movistar","20/12/2019","0",0.60806,41.70084,"2019"
"movistar","20/12/2019","0",0.60814,41.70103,"2019"
"movistar","20/12/2019","0",0.60817,41.70095,"2019"
"vodafone","20/12/2019","0",2.18594,41.40927,"2019"
"movistar","20/12/2019","0",2.00952,41.57393,"2019"
"orange","19/12/2019","0",2.09823,41.32095,"2019"
"vodafone","19/12/2019","0",2.17838,41.66542,"2019"
"vodafone","19/12/2019","0",2.17542,41.66699,"2019"
"orange","19/12/2019","0",2.09783,41.32095,"2019"
"orange","19/12/2019","0",2.01254,41.55484,"2019"
"orange","19/12/2019","0",2.08117,41.32178,"2019"
"vodafone","19/12/2019","0",2.17823,41.40488,"2019"
"orange","19/12/2019","0",1.29475,41.12853,"2019"
"movistar","19/12/2019","0",2.00952,41.57393,"2019"
"vodafone","19/12/2019","0",0.62707,41.62397,"2019"
"movistar","19/12/2019","0",2.70414,41.64213,"2019"
"vodafone","19/12/2019","0",2.2106,41.67453,"2019"
"yoigo","19/12/2019","0",2.09785,41.32094,"2019"
"vodafone","19/12/2019","0",2.1857,41.40948,"2019"
"movistar","19/12/2019","0",2.70383,41.6421,"2019"
"movistar","19/12/2019","0",2.70417,41.64232,"2019"
"orange","19/12/2019","0",2.09764,41.32082,"2019"
"movistar","19/12/2019","0",1.76243,41.93344,"2019"
"movistar","19/12/2019","0",2.13856,41.48947,"2019"
"movistar","19/12/2019","0",2.73579,41.64202,"2019"
"movistar","19/12/2019","0",2.73567,41.64172,"2019"
"movistar","19/12/2019","0",2.73574,41.64205,"2019"
"movistar","19/12/2019","0",2.09799,41.32101,"2019"
"orange","19/12/2019","0",2.32034,41.49883,"2019"
"movistar","19/12/2019","0",0.59581,41.69564,"2019"
"orange","19/12/2019","0",2.32107,41.49936,"2019"
"movistar","19/12/2019","0",0.5967,41.69568,"2019"
"orange","19/12/2019","0",2.32037,41.49886,"2019"
"movistar","19/12/2019","0",0.59593,41.69566,"2019"
"orange","19/12/2019","0",2.32134,41.49955,"2019"
"movistar","19/12/2019","0",2.73559,41.64171,"2019"
"movistar","19/12/2019","0",2.73599,41.64205,"2019"
"vodafone","19/12/2019","0",3.0238,41.79327,"2019"
"yoigo","19/12/2019","0",2.85986,42.22329,"2019"
"movistar","19/12/2019","0",2.14084,41.49117,"2019"
"movistar","19/12/2019","0",2.14062,41.49132,"2019"
"movistar","19/12/2019","0",2.1403,41.49134,"2019"
"orange","19/12/2019","0",0.82431,41.54945,"2019"
"orange","19/12/2019","0",2.34288,41.60968,"2019"
"orange","19/12/2019","0",2.32072,41.49912,"2019"
"orange","19/12/2019","0",2.32034,41.49932,"2019"
"orange","19/12/2019","0",2.32032,41.49882,"2019"
"orange","19/12/2019","0",2.32017,41.49977,"2019"
"orange","19/12/2019","0",1.73524,41.25757,"2019"
"orange","19/12/2019","0",1.75425,41.24566,"2019"
"orange","19/12/2019","0",2.32067,41.4992,"2019"
"orange","19/12/2019","0",1.7685,41.24205,"2019"
"orange","19/12/2019","0",1.78087,41.2479,"2019"
"orange","19/12/2019","0",2.32093,41.49932,"2019"
"orange","19/12/2019","0",1.84795,41.24595,"2019"
"orange","19/12/2019","0",1.85217,41.24522,"2019"
"orange","19/12/2019","0",1.86014,41.24458,"2019"
"orange","19/12/2019","0",1.93912,41.26539,"2019"
"orange","19/12/2019","0",1.95341,41.26696,"2019"
"orange","19/12/2019","0",1.96824,41.2704,"2019"
"orange","19/12/2019","0",1.9823,41.27636,"2019"
"orange","19/12/2019","0",1.99377,41.28292,"2019"
"orange","19/12/2019","0",2.00418,41.28945,"2019"
"orange","19/12/2019","0",2.01528,41.29587,"2019"
"orange","19/12/2019","0",2.02531,41.30401,"2019"
"orange","19/12/2019","0",2.03281,41.31348,"2019"
"orange","19/12/2019","0",2.04228,41.32239,"2019"
"orange","19/12/2019","0",2.05424,41.33002,"2019"
"orange","19/12/2019","0",2.0691,41.33292,"2019"
"orange","19/12/2019","0",2.08547,41.33817,"2019"
"orange","19/12/2019","0",2.0922,41.34884,"2019"
"orange","19/12/2019","0",2.09328,41.37163,"2019"
"orange","19/12/2019","0",2.09926,41.37937,"2019"
"orange","19/12/2019","0",2.1157,41.403,"2019"
"orange","19/12/2019","0",2.11649,41.40464,"2019"
"orange","19/12/2019","0",2.11373,41.407,"2019"
"orange","19/12/2019","0",2.31978,41.49832,"2019"
"orange","19/12/2019","0",2.11026,41.4087,"2019"
"orange","19/12/2019","0",2.11042,41.40606,"2019"
"orange","19/12/2019","0",2.11131,41.40724,"2019"
"vodafone","19/12/2019","0",2.2001,41.69826,"2019"
"orange","19/12/2019","0",2.345,41.61246,"2019"
"vodafone","19/12/2019","0",2.21061,41.67452,"2019"
"vodafone","19/12/2019","0",2.21054,41.67479,"2019"
"orange","19/12/2019","0",2.34512,41.6135,"2019"
"movistar","19/12/2019","0",2.73553,41.64194,"2019"
"orange","19/12/2019","0",2.34518,41.61241,"2019"
"movistar","19/12/2019","0",1.1015,41.14541,"2019"
"orange","19/12/2019","0",0.81188,41.5546,"2019"
"orange","19/12/2019","0",2.34411,41.61137,"2019"
"vodafone","19/12/2019","0",2.2103,41.67493,"2019"
"orange","19/12/2019","0",2.28986,41.62949,"2019"
"orange","19/12/2019","0",2.34381,41.61088,"2019"
"movistar","19/12/2019","0",2.00897,41.57367,"2019"
"orange","19/12/2019","0",2.29014,41.6296,"2019"
"orange","19/12/2019","0",2.29039,41.62904,"2019"
"movistar","19/12/2019","0",2.00821,41.57393,"2019"
"orange","19/12/2019","0",2.34378,41.61098,"2019"
"orange","19/12/2019","0",2.34378,41.61076,"2019"
"movistar","19/12/2019","0",2.73575,41.64146,"2019"
"movistar","19/12/2019","0",2.73574,41.64194,"2019"
"movistar","19/12/2019","0",2.73609,41.6422,"2019"
"orange","19/12/2019","0",1.29475,41.1286,"2019"
"movistar","19/12/2019","0",2.73594,41.64128,"2019"
"movistar","19/12/2019","0",1.76243,41.93344,"2019"
"yoigo","19/12/2019","0",2.86027,42.22354,"2019"
"movistar","19/12/2019","0",1.67176,41.19925,"2019"
"orange","19/12/2019","0",2.29006,41.62938,"2019"
"movistar","19/12/2019","0",2.12409,41.35129,"2019"
"movistar","19/12/2019","0",2.12399,41.35247,"2019"
"orange","19/12/2019","0",2.29017,41.62943,"2019"
"vodafone","19/12/2019","0",2.15031,41.53209,"2019"
"vodafone","19/12/2019","0",2.15038,41.5324,"2019"
"vodafone","19/12/2019","0",2.15074,41.53197,"2019"
"vodafone","19/12/2019","0",2.15025,41.53245,"2019"
"orange","19/12/2019","0",2.28966,41.62942,"2019"
"movistar","19/12/2019","0",0.60827,41.70113,"2019"
"vodafone","19/12/2019","0",2.15075,41.53206,"2019"
"orange","19/12/2019","0",2.29018,41.62715,"2019"
"movistar","19/12/2019","0",1.66547,41.20087,"2019"
"vodafone","19/12/2019","0",2.17563,41.66727,"2019"
"vodafone","19/12/2019","0",2.17563,41.66727,"2019"
"movistar","19/12/2019","0",2.73593,41.64212,"2019"
"vodafone","19/12/2019","0",2.17838,41.66542,"2019"
"vodafone","19/12/2019","0",2.17838,41.66542,"2019"
"movistar","19/12/2019","0",2.73555,41.64165,"2019"
"movistar","19/12/2019","0",0.60805,41.701,"2019"
"vodafone","19/12/2019","0",2.11611,41.38282,"2019"
"vodafone","19/12/2019","0",2.11732,41.381,"2019"
"vodafone","19/12/2019","0",2.12745,41.38188,"2019"
"movistar","19/12/2019","0",2.70385,41.64236,"2019"
"vodafone","19/12/2019","0",2.14276,41.38537,"2019"
"vodafone","19/12/2019","0",2.15535,41.38831,"2019"
"vodafone","19/12/2019","0",2.16877,41.3985,"2019"
"vodafone","19/12/2019","0",2.17284,41.4016,"2019"
"vodafone","19/12/2019","0",2.17445,41.40289,"2019"
"vodafone","19/12/2019","0",2.39472,41.50413,"2019"
"vodafone","19/12/2019","0",2.39462,41.50393,"2019"
"vodafone","19/12/2019","0",2.39471,41.50416,"2019"
"vodafone","19/12/2019","0",2.39461,41.50388,"2019"
"vodafone","19/12/2019","0",2.39474,41.50411,"2019"
"vodafone","19/12/2019","0",2.39449,41.5039,"2019"
"vodafone","19/12/2019","0",2.39465,41.50412,"2019"
"vodafone","19/12/2019","0",2.39428,41.50387,"2019"
"vodafone","19/12/2019","0",2.3946,41.50419,"2019"
"vodafone","19/12/2019","0",2.39441,41.50407,"2019"
"vodafone","19/12/2019","0",2.39466,41.50404,"2019"
"vodafone","19/12/2019","0",2.39423,41.50452,"2019"
"vodafone","19/12/2019","0",2.39487,41.50432,"2019"
"vodafone","19/12/2019","0",2.39483,41.50398,"2019"
"vodafone","19/12/2019","0",2.39495,41.50427,"2019"
"vodafone","19/12/2019","0",2.39443,41.50397,"2019"
"orange","19/12/2019","0",2.13689,41.37858,"2019"
"vodafone","19/12/2019","0",2.39472,41.50401,"2019"
"vodafone","19/12/2019","0",2.39449,41.5039,"2019"
"movistar","18/12/2019","0",2.16567,41.42525,"2019"
"vodafone","18/12/2019","0",2.39468,41.50409,"2019"
"vodafone","18/12/2019","0",2.18986,41.39149,"2019"
"movistar","18/12/2019","0",1.72887,41.2228,"2019"
"orange","18/12/2019","0",2.13749,41.37864,"2019"
"orange","18/12/2019","0",2.17023,41.40727,"2019"
"orange","18/12/2019","0",2.13751,41.3787,"2019"
"vodafone","18/12/2019","0",3.02358,41.79302,"2019"
"orange","18/12/2019","0",2.13747,41.37864,"2019"
"vodafone","18/12/2019","0",2.17529,41.66739,"2019"
"vodafone","18/12/2019","0",2.1756,41.66705,"2019"
"movistar","18/12/2019","0",2.73563,41.64211,"2019"
"movistar","18/12/2019","0",2.73607,41.64192,"2019"
"movistar","18/12/2019","0",2.15286,41.42058,"2019"
"movistar","18/12/2019","0",2.15242,41.42035,"2019"
"movistar","18/12/2019","0",1.10158,41.14546,"2019"
"orange","18/12/2019","0",2.28999,41.62924,"2019"
"orange","18/12/2019","0",1.29464,41.12851,"2019"
"orange","18/12/2019","0",1.29405,41.12844,"2019"
"vodafone","18/12/2019","0",3.02235,41.7924,"2019"
"orange","18/12/2019","0",1.29391,41.12873,"2019"
"movistar","18/12/2019","0",2.1382,41.48977,"2019"
"vodafone","18/12/2019","0",2.39475,41.5041,"2019"
"orange","18/12/2019","0",2.28992,41.62945,"2019"
"vodafone","18/12/2019","0",2.21068,41.67448,"2019"
"orange","18/12/2019","0",1.29448,41.12856,"2019"
"movistar","18/12/2019","0",1.10156,41.14536,"2019"
"vodafone","18/12/2019","0",2.17573,41.66588,"2019"
"vodafone","18/12/2019","0",2.17578,41.66698,"2019"
"vodafone","18/12/2019","0",2.17573,41.6668,"2019"
"orange","18/12/2019","0",2.32031,41.49879,"2019"
"orange","18/12/2019","0",2.32072,41.49858,"2019"
"orange","18/12/2019","0",2.01259,41.55486,"2019"
"vodafone","18/12/2019","0",2.17529,41.6672,"2019"
"vodafone","18/12/2019","0",2.17545,41.66677,"2019"
"vodafone","18/12/2019","0",2.17564,41.66708,"2019"
"orange","18/12/2019","0",2.32043,41.4987,"2019"
"movistar","18/12/2019","0",2.73571,41.64129,"2019"
"vodafone","18/12/2019","0",2.39276,41.50307,"2019"
"vodafone","18/12/2019","0",2.21065,41.67474,"2019"
"movistar","18/12/2019","0",2.73562,41.64188,"2019"
"vodafone","18/12/2019","0",2.21061,41.67431,"2019"
"movistar","18/12/2019","0",2.73628,41.64203,"2019"
"movistar","18/12/2019","0",2.73565,41.64171,"2019"
"movistar","18/12/2019","0",2.73628,41.64196,"2019"
"vodafone","18/12/2019","0",2.21077,41.67473,"2019"
"orange","18/12/2019","0",2.3204,41.49872,"2019"
"movistar","18/12/2019","0",2.73528,41.64139,"2019"
"movistar","18/12/2019","0",2.73579,41.64163,"2019"
"movistar","18/12/2019","0",2.14034,41.49186,"2019"
"movistar","18/12/2019","0",0.60815,41.70093,"2019"
"movistar","18/12/2019","0",2.73567,41.64144,"2019"
"movistar","18/12/2019","0",2.73586,41.6419,"2019"
"movistar","18/12/2019","0",2.73595,41.64216,"2019"
"vodafone","18/12/2019","0",2.21115,41.67382,"2019"
"vodafone","18/12/2019","0",2.17832,41.40394,"2019"
"vodafone","18/12/2019","0",2.17824,41.40488,"2019"
"orange","18/12/2019","0",2.28967,41.62925,"2019"
"orange","18/12/2019","0",1.73381,41.5912,"2019"
"movistar","18/12/2019","0",2.7355,41.64207,"2019"
"movistar","18/12/2019","0",1.76243,41.93344,"2019"
"vodafone","18/12/2019","0",2.17824,41.40489,"2019"
"yoigo","18/12/2019","0",2.03081,41.35187,"2019"
"movistar","17/12/2019","0",2.00918,41.57368,"2019"
"vodafone","17/12/2019","0",3.02355,41.79303,"2019"
"movistar","17/12/2019","0",1.10153,41.14536,"2019"
"vodafone","17/12/2019","0",3.02357,41.79303,"2019"
"orange","17/12/2019","0",1.73414,41.5912,"2019"
"yoigo","17/12/2019","0",2.85924,42.22365,"2019"
"orange","17/12/2019","0",1.73414,41.5912,"2019"
"vodafone","17/12/2019","0",2.17451,41.66802,"2019"
"movistar","17/12/2019","0",1.10151,41.14537,"2019"
"movistar","17/12/2019","0",0.60826,41.70094,"2019"
"yoigo","17/12/2019","0",2.85984,42.2236,"2019"
"orange","17/12/2019","0",0.82373,41.54663,"2019"
"orange","17/12/2019","0",0.82723,41.54304,"2019"
"orange","17/12/2019","0",0.83282,41.53887,"2019"
"orange","17/12/2019","0",0.8468,41.53115,"2019"
"orange","17/12/2019","0",0.85853,41.52281,"2019"
"orange","17/12/2019","0",0.86788,41.51785,"2019"
"orange","17/12/2019","0",0.86744,41.51813,"2019"
"movistar","17/12/2019","0",1.10161,41.14543,"2019"
"vodafone","17/12/2019","0",2.21037,41.67492,"2019"
"vodafone","17/12/2019","0",3.02377,41.79316,"2019"
"orange","17/12/2019","0",2.29025,41.62948,"2019"
"vodafone","17/12/2019","0",3.02346,41.79303,"2019"
"orange","17/12/2019","0",2.28946,41.62933,"2019"
"orange","17/12/2019","0",2.2899,41.62934,"2019"
"vodafone","17/12/2019","0",0.62707,41.62398,"2019"
"orange","17/12/2019","0",2.28982,41.62916,"2019"
"movistar","17/12/2019","0",0.60835,41.70116,"2019"
"movistar","17/12/2019","0",0.60805,41.70095,"2019"
"movistar","17/12/2019","0",2.15551,41.42332,"2019"
"orange","17/12/2019","0",2.2898,41.62938,"2019"
"movistar","17/12/2019","0",1.24419,41.11107,"2019"
"movistar","17/12/2019","0",0.60814,41.70112,"2019"
"movistar","17/12/2019","0",0.60825,41.70092,"2019"
"movistar","17/12/2019","0",0.60808,41.70114,"2019"
"orange","17/12/2019","0",2.31981,41.49951,"2019"
"orange","17/12/2019","0",2.32009,41.49927,"2019"
"orange","17/12/2019","0",2.32025,41.49909,"2019"
"orange","17/12/2019","0",2.31958,41.49931,"2019"
"vodafone","17/12/2019","0",0.62708,41.62398,"2019"
"orange","17/12/2019","0",2.29004,41.6295,"2019"
"movistar","17/12/2019","0",1.10152,41.1454,"2019"
"vodafone","17/12/2019","0",2.17589,41.66693,"2019"
"movistar","17/12/2019","0",2.70394,41.64224,"2019"
"movistar","17/12/2019","0",0.6085,41.70104,"2019"
"movistar","17/12/2019","0",0.60838,41.70104,"2019"
"movistar","17/12/2019","0",0.60816,41.70086,"2019"
"movistar","17/12/2019","0",0.59581,41.69555,"2019"
"movistar","17/12/2019","0",0.59649,41.69639,"2019"
"movistar","17/12/2019","0",0.59565,41.69546,"2019"
